"ID","FCR_EXTERNAL_ID__C"
"0010Y00000Rpm8XQAR","1367421"
"0010Y00000RpmSLQAZ","7038152"
"0010Y00000RpmSNQAZ","7030398"
"0010Y00000RpmSOQAZ","7030491"
"0010Y00000RpmSgQAJ","6947155"
"0010Y00000RpmShQAJ","6947367"
"0010Y00000RpnAaQAJ","6876532"
"0010Y00000RpnAtQAJ","6889693"
"0010Y00000RpnSQQAZ","6847699"
"0010Y00000RpnSSQAZ","6850437"
"0010Y00000RpnikQAB","5027993"
"0010Y00000RpntkQAB","2196989"
"0010Y00000RplLGQAZ","149018"
"0010Y00000Rpm8sQAB","1087470"
"0010Y00000RpmSpQAJ","6949231"
"0010Y00000RpmT4QAJ","6953987"
"0010Y00000RpmuiQAB","6976506"
"0010Y00000RpmupQAB","6981033"
"0010Y00000Rpmv8QAB","6969541"
"0010Y00000RpnT6QAJ","6868274"
"0010Y00000RpnjDQAR","6960331"
"0010Y00000RpnjXQAR","2198647"
"0010Y00000Rpo5nQAB","1221776"
"0010Y00000RpmTKQAZ","6951939"
"0010Y00000RpmTgQAJ","6941500"
"0010Y00000RpmvUQAR","6873004"
"0010Y00000Rpm9gQAB","1194566"
"0010Y00000RpmTrQAJ","6944148"
"0010Y00000RpmTxQAJ","6947637"
"0010Y00000RpmU6QAJ","6944977"
"0010Y00000Rpmw2QAB","1331053"
"0010Y00000RpnkUQAR","2208514"
"0010Y00000RplMlQAJ","36556"
"0010Y00000RpmddQAB","6975268"
"0010Y00000RpmdjQAB","6975551"
"0010Y00000RpmdlQAB","6975810"
"0010Y00000RplU7QAJ","5228"
"0010Y00000Rplo6QAB","748891"
"0010Y00000RpmASQAZ","1160868"
"0010Y00000RpmS2QAJ","6808173"
"0010Y00000RpmS3QAJ","7042130"
"0010Y00000RpmSDQAZ","7033859"
"0010Y00000RpmwjQAB","1376288"
"0010Y00000RpmwvQAB","7016342"
"0010Y00000RpmzuQAB","1377939"
"0010Y00000Rpn00QAB","1384731"
"0010Y00000RpnBKQAZ","6767891"
"0010Y00000RpnUUQAZ","2163171"
"0010Y00000RpnUiQAJ","2162403"
"0010Y00000RpmAtQAJ","1125638"
"0010Y00000RpmeJQAR","6964187"
"0010Y00000RpnEXQAZ","6782194"
"0010Y00000RpnEcQAJ","6905653"
"0010Y00000RpnEgQAJ","6769643"
"0010Y00000RpnEvQAJ","6940124"
"0010Y00000RpnV1QAJ","6829910"
"0010Y00000RptQEQAZ","671471"
"0010Y00000RptQNQAZ","674331"
"0010Y00000RptyhQAB","6894798"
"0010Y00000RplUeQAJ","195992"
"0010Y00000RplUgQAJ","196857"
"0010Y00000Rplm3QAB","871680"
"0010Y00000RpmekQAB","6961563"
"0010Y00000RpmenQAB","6961665"
"0010Y00000RpmerQAB","6958318"
"0010Y00000RpnF2QAJ","6794368"
"0010Y00000RpnEwQAJ","6795954"
"0010Y00000RpnFNQAZ","6800860"
"0010Y00000RpnVVQAZ","6854387"
"0010Y00000RpnVhQAJ","6825482"
"0010Y00000RpnVsQAJ","6827330"
"0010Y00000RpnVyQAJ","1438639"
"0010Y00000Rpls3QAB","684350"
"0010Y00000RplrxQAB","663288"
"0010Y00000RplsRQAR","670375"
"0010Y00000RpmezQAB","6958524"
"0010Y00000RpmfMQAR","7019164"
"0010Y00000RpnFeQAJ","6797604"
"0010Y00000RptytQAB","6852077"
"0010Y00000RplVKQAZ","397653"
"0010Y00000RpmfYQAR","7017865"
"0010Y00000RptoAQAR","73325"
"0010Y00000Rpu2LQAR","674092"
"0010Y00000RpuSUQAZ","65639"
"0010Y00000RpuUMQAZ","56149"
"0010Y00000RpuPWQAZ","317907"
"0010Y00000RpuQXQAZ","527574"
"0010Y00000RpujrQAB","672757"
"0010Y00000RptxQQAR","182559"
"0010Y00000RptyVQAR","212340"
"0010Y00000Rpum5QAB","4593237"
"0010Y00000Rpum6QAB","6811405"
"0010Y00000Rpu4fQAB","688898"
"0010Y00000RpuSgQAJ","67973"
"0010Y00000RpumYQAR","649369"
"0010Y00000RptvxQAB","25718"
"0010Y00000Rpu5JQAR","668380"
"0010Y00000RptwAQAR","5560"
"0010Y00000RptwBQAR","5486"
"0010Y00000RpvkwQAB","62273"
"0010Y00000RpsL4QAJ","187577"
"0010Y00000RpsKtQAJ","187246"
"0010Y00000RpvwxQAB","664625"
"0010Y00000RpvYnQAJ","6692572"
"0010Y00000RpvYyQAJ","6894961"
"0010Y00000RpvZ1QAJ","6920223"
"0010Y00000RpvZ3QAJ","6932776"
"0010Y00000RpvZ5QAJ","6960387"
"0010Y00000Rpr2TQAR","216041"
"0010Y00000Rpom7QAB","26071"
"0010Y00000RpomIQAR","26313"
"0010Y00000RpomJQAR","26320"
"0010Y00000RpuiFQAR","21099"
"0010Y00000RpuiZQAR","21004"
"0010Y00000RpuisQAB","7010202"
"0010Y00000RpwxwQAB","550397"
"0010Y00000RprhwQAB","208698"
"0010Y00000RptSXQAZ","193547"
"0010Y00000RpvyWQAR","685122"
"0010Y00000RpvV2QAJ","25354"
"0010Y00000RpvzBQAR","680731"
"0010Y00000RpvzHQAR","682995"
"0010Y00000RptTdQAJ","16893"
"0010Y00000RptTmQAJ","17203"
"0010Y00000Rpw3CQAR","42215"
"0010Y00000RpvzfQAB","680121"
"0010Y00000RpwDMQAZ","970448"
"0010Y00000RpwzSQAR","582353"
"0010Y00000RpwzmQAB","577803"
"0010Y00000RpqMHQAZ","13240"
"0010Y00000RprjtQAB","180995"
"0010Y00000RpvWAQAZ","41080"
"0010Y00000RpvWGQAZ","40749"
"0010Y00000RpqMoQAJ","187151"
"0010Y00000RpsIWQAZ","184358"
"0010Y00000RpwbxQAB","559562"
"0010Y00000RpsIqQAJ","184195"
"0010Y00000RpsJ0QAJ","183394"
"0010Y00000RpvgCQAR","569026"
"0010Y00000RpqNgQAJ","207344"
"0010Y00000RpqNqQAJ","211941"
"0010Y00000RpvgcQAB","427727"
"0010Y00000RpwEqQAJ","882974"
"0010Y00000RpwExQAJ","812916"
"0010Y00000Rpu7DQAR","166280"
"0010Y00000Rpu7EQAR","7040651"
"0010Y00000RpojqQAB","6892481"
"0010Y00000Rpr05QAB","391131"
"0010Y00000RpsJPQAZ","183721"
"0010Y00000RpsJRQAZ","183039"
"0010Y00000Rpvi6QAB","541482"
"0010Y00000Rpwr0QAB","631438"
"0010Y00000RpwG6QAJ","641475"
"0010Y00000RppQAQAZ","4312"
"0010Y00000Rpr0MQAR","221511"
"0010Y00000RpviRQAR","280374"
"0010Y00000RpviTQAR","280385"
"0010Y00000RpwtNQAR","1152539"
"0010Y00000RpokhQAB","6395"
"0010Y00000Rpvj1QAB","704190"
"0010Y00000RpvAWQAZ","1377444"
"0010Y00000RpvAhQAJ","6717588"
"0010Y00000RpolKQAR","2700"
"0010Y00000Rq1yDQAR","344281"
"0010Y00000Rq2U9QAJ","665049"
"0010Y00000RpzznQAB","195658"
"0010Y00000Rq2TJQAZ","614490"
"0010Y00000Rq2TVQAZ","540172"
"0010Y00000RpyrmQAB","209810"
"0010Y00000Rq2SFQAZ","544059"
"0010Y00000RpxdbQAB","185520"
"0010Y00000Rq0fDQAR","219240"
"0010Y00000Rptz6QAB","143742"
"0010Y00000RpxdvQAB","185775"
"0010Y00000Rpxe1QAB","185301"
"0010Y00000Rq26NQAR","149473"
"0010Y00000RpxegQAB","177600"
"0010Y00000Rq274QAB","146817"
"0010Y00000Rq1wVQAR","337384"
"0010Y00000RpzQSQAZ","191512"
"0010Y00000RpzQVQAZ","191601"
"0010Y00000Rq283QAB","141855"
"0010Y00000RpzR9QAJ","193551"
"0010Y00000Rq1xMQAR","331176"
"0010Y00000RpwPOQAZ","20223"
"0010Y00000RpwPpQAJ","153375"
"0010Y00000Rq3pwQAB","683955"
"0010Y00000Rq3qUQAR","688130"
"0010Y00000Rq3qtQAB","683063"
"0010Y00000Rq2gUQAR","878154"
"0010Y00000Rq2irQAB","2204429"
"0010Y00000Rq3LvQAJ","6902202"
"0010Y00000Rq2kgQAB","107777"
"0010Y00000Rq3MyQAJ","106776"
"0010Y00000Rq3NlQAJ","5613788"
"0010Y00000Rq3NmQAJ","1494468"
"0010Y00000Rq3OAQAZ","5612029"
"0010Y00000Rq3OOQAZ","2219410"
"0010Y00000Rq3OPQAZ","3275855"
"0010Y00000Rq3p2QAB","556956"
"0010Y00000Rq4g9QAB","6760917"
"0010Y00000Rq4UDQAZ","655134"
"0010Y00000Rq4gQQAR","1221705"
"0010Y00000Rq4ULQAZ","656164"
"0010Y00000Rq2FRQAZ","415706"
"0010Y00000Rq4WgQAJ","873673"
"0010Y00000Rq4VJQAZ","818419"
"0010Y00000Rq2FzQAJ","222863"
"0010Y00000Rq2G5QAJ","222983"
"0010Y00000Rpz5sQAB","69456"
"0010Y00000Rq1aHQAR","425144"
"0010Y00000Rq4VyQAJ","803053"
"0010Y00000Rq2GaQAJ","431476"
"0010Y00000Rq4CGQAZ","315894"
"0010Y00000Rpz6MQAR","66588"
"0010Y00000Rq1auQAB","408189"
"0010Y00000Rq4hlQAB","696648"
"0010Y00000Rq1bJQAR","413284"
"0010Y00000Rq3duQAB","379170"
"0010Y00000Rq4ikQAB","790243"
"0010Y00000Rq4j5QAB","807647"
"0010Y00000Rpz7tQAB","71819"
"0010Y00000Rq1ZQQAZ","75500"
"0010Y00000Rq2HzQAJ","451399"
"0010Y00000Rq4sjQAB","140422"
"0010Y00000Rq2skQAB","458458"
"0010Y00000Rq2tuQAB","4925699"
"0010Y00000Rq40IQAR","691361"
"0010Y000010JxO7QAK","103398"
"0010Y00000Rq4eGQAR","2220477"
"0010Y00000RpzjcQAB","66316"
"0010Y00000Rq2utQAB","279942"
"0010Y00000Rq4epQAB","4639650"
"0010Y00000RpxnNQAR","56134"
"0010Y00000Rpxo1QAB","57594"
"0010Y00000Rq4fcQAB","178651"
"0010Y00000RpxosQAB","6749535"
"0010Y00000Rq4rDQAR","348092"
"0010Y00000Rq1CaQAJ","142336"
"0010Y00000Rq1CfQAJ","141977"
"0010Y00000RqHNIQA3","746042"
"0010Y00000RqHpaQAF","886303"
"0010Y00000RqHpeQAF","888097"
"0010Y00000RqHNmQAN","769315"
"0010Y00000Rq8KkQAJ","75517"
"0010Y00000RqB8bQAF","61907"
"0010Y00000RqHqZQAV","892359"
"0010Y00000RqHqoQAF","892107"
"0010Y00000RqI81QAF","932448"
"0010Y00000Rq1nZQAR","153603"
"0010Y00000Rq1nxQAB","18732"
"0010Y00000RqB8yQAF","68978"
"0010Y00000RqHOzQAN","764543"
"0010Y00000RqHr2QAF","891150"
"0010Y00000Rq7GGQAZ","139574"
"0010Y00000Rq7n3QAB","18923"
"0010Y00000RqHrpQAF","909585"
"0010Y00000Rq9KAQAZ","148890"
"0010Y00000RqAW7QAN","41687"
"0010Y00000RqHXlQAN","765895"
"0010Y00000RqHzgQAF","921956"
"0010Y00000Rq9M5QAJ","6892658"
"0010Y00000Rq37LQAR","145904"
"0010Y00000Rq37jQAB","145157"
"0010Y00000Rq37oQAB","144368"
"0010Y00000RqHD7QAN","722883"
"0010Y00000Rq7xHQAR","144386"
"0010Y00000RqAY5QAN","139736"
"0010Y00000Rq7f5QAB","107044"
"0010Y00000RqHgOQAV","902181"
"0010Y00000RqI56QAF","954915"
"0010Y00000RqIJWQA3","1022248"
"0010Y00000Rq6saQAB","61637"
"0010Y00000RqIKMQA3","1029373"
"0010Y00000Rq6stQAB","42797"
"0010Y00000Rq7gNQAR","136791"
"0010Y00000Rq8ddQAB","134012"
"0010Y00000RqHF9QAN","735388"
"0010Y00000Rq1BaQAJ","194025"
"0010Y00000Rq7gUQAR","134787"
"0010Y00000Rq85hQAB","65263"
"0010Y00000RqIL6QAN","1046287"
"0010Y00000RqHN6QAN","741591"
"0010Y00000RqEUdQAN","4927365"
"0010Y00000RqEUfQAN","4927367"
"0010Y00000RqEUgQAN","4927362"
"0010Y00000RqEUhQAN","4927363"
"0010Y00000RqEUiQAN","4927364"
"0010Y00000RqEUjQAN","6808594"
"0010Y00000RqEUkQAN","4927366"
"0010Y00000RqEUnQAN","1450365"
"0010Y00000RqEUpQAN","6744372"
"0010Y00000RqEUrQAN","2214650"
"0010Y00000RqEUsQAN","2214653"
"0010Y00000RqEUvQAN","6994522"
"0010Y00000RqEUxQAN","6864584"
"0010Y00000RqEUyQAN","2195516"
"0010Y00000RqEUzQAN","22466"
"0010Y00000RqEV1QAN","1502357"
"0010Y00000RqEV2QAN","1501323"
"0010Y00000RqEV3QAN","6889082"
"0010Y00000Rq5UjQAJ","106736"
"0010Y00000RqAc6QAF","6728935"
"0010Y00000RqAc9QAF","655071"
"0010Y00000RqAcAQAV","1449572"
"0010Y00000RqAcDQAV","6877621"
"0010Y00000RqDHYQA3","6852125"
"0010Y00000RqEV4QAN","6695035"
"0010Y00000RqEV5QAN","2218625"
"0010Y00000RqEV6QAN","186930"
"0010Y00000RqEV7QAN","187087"
"0010Y00000RqEV8QAN","5230903"
"0010Y00000RqEV9QAN","1498530"
"0010Y00000RqEVAQA3","2194939"
"0010Y00000RqEVBQA3","1500720"
"0010Y00000RqEVDQA3","2204761"
"0010Y00000RqEVEQA3","1484874"
"0010Y00000RqEVFQA3","2160257"
"0010Y00000RqEVGQA3","106198"
"0010Y00000RqEVJQA3","1510609"
"0010Y00000RqEVKQA3","1484963"
"0010Y00000RqEVOQA3","142510"
"0010Y00000RqEVQQA3","6999443"
"0010Y00000RqEVRQA3","7005363"
"0010Y00000RqEVVQA3","7036656"
"0010Y00000RqEVYQA3","151044"
"0010Y00000RqAcYQAV","1467453"
"0010Y00000RqCjIQAV","6808886"
"0010Y00000RqDHsQAN","1347673"
"0010Y00000Rq9GDQAZ","7038274"
"0010Y00000RqCGOQA3","2197423"
"0010Y00000RqDIeQAN","1461836"
"0010Y00000RqETEQA3","4638943"
"0010Y00000RqETGQA3","6787211"
"0010Y00000RqETHQA3","74677"
"0010Y00000Rq8CRQAZ","1450219"
"0010Y00000Rq9ZpQAJ","2214745"
"0010Y00000Rq9ZqQAJ","2214746"
"0010Y00000Rq9ZrQAJ","2214744"
"0010Y00000Rq9a2QAB","1472992"
"0010Y00000RqDuaQAF","6962581"
"0010Y00000RqDubQAF","535760"
"0010Y00000RqDucQAF","1500716"
"0010Y00000RqDudQAF","43191"
"0010Y00000RqEcgQAF","1451029"
"0010Y00000Rq9aUQAR","6756295"
"0010Y00000Rq63cQAB","150262"
"0010Y00000RqAecQAF","1444915"
"0010Y00000RqCvBQAV","3002148"
"0010Y00000RqCvCQAV","2167583"
"0010Y00000RqCvDQAV","4642819"
"0010Y00000RqDK3QAN","2177614"
"0010Y00000Rq8DtQAJ","6756151"
"0010Y00000Rq63oQAB","151031"
"0010Y00000RqCIdQAN","1491317"
"0010Y00000Rq8hjQAB","1506179"
"0010Y00000Rq8hkQAB","2191890"
"0010Y00000Rq8hrQAB","6760931"
"0010Y00000Rq8huQAB","898334"
"0010Y00000Rq9xbQAB","1450821"
"0010Y00000Rq9xeQAB","1452527"
"0010Y00000RqAwEQAV","1448305"
"0010Y00000RqEAbQAN","27210"
"0010Y00000Rq9wLQAR","1471187"
"0010Y00000Rq9yBQAR","2174529"
"0010Y00000RqAwVQAV","6917795"
"0010Y00000Rq8izQAB","209459"
"0010Y00000Rq8jAQAR","6989992"
"0010Y00000Rq9wRQAR","1453181"
"0010Y00000Rq9ymQAB","6843362"
"0010Y00000Rq9ypQAB","6750282"
"0010Y00000RqAwtQAF","106235"
"0010Y00000RqDd1QAF","1467999"
"0010Y00000RqDd2QAF","1503191"
"0010Y00000RqEBjQAN","5857728"
"0010Y00000RqEmZQAV","527275"
"0010Y00000RqCYtQAN","645188"
"0010Y00000RqEBkQAN","5854995"
"0010Y00000RqEBlQAN","6786778"
"0010Y00000RqEBpQAN","6958568"
"0010Y00000RqEBqQAN","6896993"
"0010Y00000RqEBrQAN","6896852"
"0010Y00000RqEBuQAN","529208"
"0010Y00000RqEBvQAN","6927154"
"0010Y00000RqEnAQAV","1484782"
"0010Y00000Rq8jsQAB","1497928"
"0010Y00000RqECRQA3","1499066"
"0010Y00000RqECSQA3","388032"
"0010Y00000RqECUQA3","849831"
"0010Y00000RqECVQA3","2167647"
"0010Y00000RqECWQA3","3419"
"0010Y00000RqECXQA3","1504993"
"0010Y00000RqECYQA3","23885"
"0010Y00000RqECZQA3","6755855"
"0010Y00000RqECaQAN","6755853"
"0010Y00000RqECbQAN","1042904"
"0010Y00000RqECcQAN","2214693"
"0010Y00000RqECdQAN","2214692"
"0010Y00000RqECeQAN","6702923"
"0010Y00000RqEniQAF","6782906"
"0010Y00000Rq8h9QAB","6912836"
"0010Y00000RqD8XQAV","1444161"
"0010Y00000Rq5SnQAJ","122441"
"0010Y00000RqAKTQA3","1484217"
"0010Y00000RqAKUQA3","1489097"
"0010Y00000RqAKZQA3","1367240"
"0010Y00000RqBFaQAN","6811450"
"0010Y00000RqD95QAF","2190699"
"0010Y00000Rq5TeQAJ","4642284"
"0010Y00000RqC19QAF","2187083"
"0010Y00000RqCb9QAF","1482816"
"0010Y00000RqEU2QAN","1500882"
"0010Y00000RqEU3QAN","422586"
"0010Y00000RqEU4QAN","45048"
"0010Y00000RqEU5QAN","6782902"
"0010Y00000RqEU6QAN","2444"
"0010Y00000RqEU7QAN","6703954"
"0010Y00000RqEU8QAN","5854862"
"0010Y00000RqEUHQA3","437571"
"0010Y00000RqEULQA3","2214647"
"0010Y00000RqEUMQA3","23610"
"0010Y00000RqEUNQA3","6749548"
"0010Y00000RqEUOQA3","6852164"
"0010Y00000RqEUPQA3","3002475"
"0010Y00000RqEUQQA3","3274270"
"0010Y00000RqEURQA3","1498917"
"0010Y00000RqEUSQA3","921887"
"0010Y00000RqEUTQA3","4927368"
"0010Y00000RqGzaQAF","6697961"
"0010Y00000RqGzbQAF","6697995"
"0010Y00000RqGzdQAF","6697965"
"0010Y00000RqGzeQAF","6697964"
"0010Y00000RqHAbQAN","1482990"
"0010Y00000RqHAcQAN","2160303"
"0010Y00000RqHAeQAN","343960"
"0010Y00000Rq5F2QAJ","307308"
"0010Y00000Rq5FEQAZ","308313"
"0010Y00000Rq5GpQAJ","273645"
"0010Y00000Rq5HAQAZ","279540"
"0010Y00000SiWaqQAF","6761436"
"0010Y00000SiWatQAF","6772334"
"0010Y00000SiWavQAF","6777034"
"0010Y00000SiWaxQAF","6788451"
"0010Y00000SiWayQAF","6797930"
"0010Y00000SiWazQAF","6944746"
"0010Y00000SiWb1QAF","6946850"
"0010Y00000SiWanQAF","6760149"
"0010Y00000SiWb6QAF","6950289"
"0010Y00000SiWb7QAF","1031420"
"0010Y00000SiWb9QAF","1090017"
"0010Y00000SiWbBQAV","1103038"
"0010Y00000SiWbCQAV","6800358"
"0010Y00000SiWbGQAV","6818589"
"0010Y00000SiWbHQAV","6823220"
"0010Y00000SiWbIQAV","6838940"
"0010Y00000SiWbKQAV","6842495"
"0010Y00000SiWbLQAV","6843847"
"0010Y00000SiWbMQAV","6848571"
"0010Y00000SiWbQQAV","6865623"
"0010Y00000SiWbSQAV","6874035"
"0010Y00000SiWbTQAV","6876812"
"0010Y00000SiWbVQAV","1123808"
"0010Y00000SiWbNQAV","6858418"
"0010Y00000SiWbWQAV","1130103"
"0010Y00000SiWbYQAV","1145663"
"0010Y00000SiWbZQAV","1146345"
"0010Y00000SiWbbQAF","1150236"
"0010Y00000SiWbcQAF","1153949"
"0010Y00000SiWbdQAF","1154956"
"0010Y00000SiWbeQAF","1162699"
"0010Y00000SiWbhQAF","6877087"
"0010Y00000SiWbkQAF","6895371"
"0010Y00000SiWboQAF","6908188"
"0010Y00000SiWbpQAF","6909039"
"0010Y00000SiWZAQA3","918870"
"0010Y00000SiWc1QAF","6816087"
"0010Y00000SiWc7QAF","6952835"
"0010Y00000SiWcBQAV","6959035"
"0010Y00000SiWcCQAV","6959070"
"0010Y00000SiWZIQA3","1189651"
"0010Y00000SiWZJQA3","1189655"
"0010Y00000SiWZKQA3","1191330"
"0010Y00000SiWZMQA3","139820"
"0010Y00000SiWZPQA3","1233162"
"0010Y00000SiWZQQA3","1235789"
"0010Y00000SiWZRQA3","1237485"
"0010Y00000SiWZSQA3","1255078"
"0010Y00000SiWZTQA3","1257850"
"0010Y00000SiWZVQA3","1260846"
"0010Y00000SiWZWQA3","1267086"
"0010Y00000SiWZXQA3","1267686"
"0010Y00000SiWZYQA3","1273685"
"0010Y00000SiWZZQA3","1294287"
"0010Y00000SiWZaQAN","1298468"
"0010Y00000SiWZbQAN","1300073"
"0010Y00000SiWZcQAN","1312080"
"0010Y00000SiWZfQAN","1316290"
"0010Y00000SiWZgQAN","1317824"
"0010Y00000SiWZiQAN","915131"
"0010Y00000SiWZjQAN","929500"
"0010Y00000SiWZkQAN","954494"
"0010Y00000SiWZlQAN","962765"
"0010Y00000SiWZmQAN","975316"
"0010Y00000SiWZoQAN","987342"
"0010Y00000SiWZpQAN","997602"
"0010Y00000SiWZsQAN","2208971"
"0010Y00000SiWZvQAN","1026495"
"0010Y00000SiWZwQAN","1027015"
"0010Y00000SiWZxQAN","1030853"
"0010Y00000SiWa0QAF","1332946"
"0010Y00000SiWZdQAN","1313117"
"0010Y00000SiWZeQAN","1314975"
"0010Y00000SiWa1QAF","1344454"
"0010Y00000SiWa2QAF","1368358"
"0010Y00000SiWa3QAF","1466757"
"0010Y00000SiWa4QAF","1381691"
"0010Y00000SiWa5QAF","1386910"
"0010Y00000SiWa8QAF","1402314"
"0010Y00000SiWa9QAF","1412941"
"0010Y00000SiWaAQAV","1424383"
"0010Y00000SiWaBQAV","1428725"
"0010Y00000SiWaCQAV","1435494"
"0010Y00000SiWaJQAV","1486504"
"0010Y00000SiWaLQAV","1502531"
"0010Y00000SiWaMQAV","2162063"
"0010Y00000SiWaOQAV","2168092"
"0010Y00000SiWaPQAV","2197710"
"0010Y00000SiWaQQAV","2215026"
"0010Y00000SiWaRQAV","2216338"
"0010Y00000SiWaSQAV","2221669"
"0010Y00000SiWaTQAV","3735609"
"0010Y00000SiWaVQAV","4925913"
"0010Y00000SiWaWQAV","5145631"
"0010Y00000SiWaXQAV","5611498"
"0010Y00000SiWaYQAV","5613313"
"0010Y00000SiWaZQAV","5854578"
"0010Y00000SiWaaQAF","5929318"
"0010Y00000SiWaeQAF","6688700"
"0010Y00000SiWafQAF","6690501"
"0010Y00000SiWagQAF","6699939"
"0010Y00000SiWahQAF","6732080"
"0010Y00000SiWakQAF","6750399"
"0010Y00000SiWalQAF","6752412"
"0010Y00000SiWamQAF","6759458"
"0010Y00000S75HdQAJ","096840"
"0010Y00000T5BbGQAV","98169"
"0010Y00000S755ZQAR","1202323"
"0010Y00000S7ORCQA3","6783338"
"0010Y00000S7OePQAV","96865"
"0010Y00000SiWflQAF","6962572"
"0010Y00000SiWfrQAF","6970545"
"0010Y00000SiWg7QAF","1527"
"0010Y00000SiWg9QAF","3916"
"0010Y00000SiWgCQAV","8035"
"0010Y00000SiWgDQAV","8752"
"0010Y00000SiWgEQAV","14338"
"0010Y00000SiWgGQAV","22048"
"0010Y00000SiWgHQAV","22336"
"0010Y00000SiWgIQAV","23651"
"0010Y00000SiWgJQAV","24403"
"0010Y00000SiWgKQAV","24482"
"0010Y00000SiWgMQAV","27344"
"0010Y00000SiWgNQAV","27922"
"0010Y00000SiWgPQAV","32283"
"0010Y00000SiWgQQAV","32982"
"0010Y00000SiWgRQAV","44810"
"0010Y00000SiWgSQAV","46243"
"0010Y00000SiWgUQAV","67894"
"0010Y00000SiWgVQAV","71541"
"0010Y00000SiWgXQAV","116002"
"0010Y00000SiWgYQAV","116787"
"0010Y00000SiWgaQAF","139991"
"0010Y00000SiWgbQAF","141408"
"0010Y00000SiWgcQAF","145854"
"0010Y00000SiWgdQAF","150767"
"0010Y00000SiWgeQAF","153065"
"0010Y00000SiWgfQAF","153344"
"0010Y00000SiWggQAF","153596"
"0010Y00000SiWghQAF","169066"
"0010Y00000SiWgiQAF","172721"
"0010Y00000SiWgjQAF","186563"
"0010Y00000SiWgkQAF","208961"
"0010Y00000SiWglQAF","211131"
"0010Y00000SiWgmQAF","251242"
"0010Y00000SiWgoQAF","265524"
"0010Y00000SiWgsQAF","278939"
"0010Y00000SiWgtQAF","313652"
"0010Y00000SiWguQAF","350701"
"0010Y00000SiWgvQAF","367661"
"0010Y00000SiWgzQAF","389010"
"0010Y00000SiWh0QAF","408262"
"0010Y00000SiWh1QAF","422496"
"0010Y00000SiWh2QAF","427791"
"0010Y00000SiWh3QAF","449925"
"0010Y00000SiWh4QAF","462077"
"0010Y00000SiWh9QAF","540493"
"0010Y00000SiWhAQAV","547622"
"0010Y00000SiWhBQAV","557985"
"0010Y00000SiWhCQAV","570569"
"0010Y00000SiWhDQAV","572885"
"0010Y00000SiWhEQAV","585990"
"0010Y00000SiWhFQAV","588494"
"0010Y00000SiWhGQAV","602927"
"0010Y00000SiWhHQAV","603475"
"0010Y00000SiWhIQAV","615945"
"0010Y00000SiWhJQAV","617843"
"0010Y00000SiWhLQAV","663711"
"0010Y00000SiWhMQAV","2184619"
"0010Y00000SiWhNQAV","665212"
"0010Y00000SiWhQQAV","683672"
"0010Y00000SiWhRQAV","692801"
"0010Y00000SiWhSQAV","694160"
"0010Y00000SiWhTQAV","700027"
"0010Y00000SiWhUQAV","713814"
"0010Y00000SiWhVQAV","714716"
"0010Y00000SiWhWQAV","721654"
"0010Y00000SiWhXQAV","722471"
"0010Y00000SiWhYQAV","737699"
"0010Y00000SiWhZQAV","751448"
"0010Y00000SiWhaQAF","769462"
"0010Y00000SiWhdQAF","813958"
"0010Y00000SiWheQAF","816690"
"0010Y00000SiWhfQAF","817786"
"0010Y00000SiWhgQAF","818727"
"0010Y00000SiWhhQAF","688261"
"0010Y00000SiWhjQAF","851728"
"0010Y00000SiWhkQAF","852775"
"0010Y00000SiWhlQAF","865674"
"0010Y00000SiWhoQAF","11763"
"0010Y00000SiWhqQAF","26893"
"0010Y00000SiWhrQAF","6797849"
"0010Y00000SiWhsQAF","690032"
"0010Y00000SiWiYQAV","1007437"
"0010Y00000ZwOV4QAN","99498"
"0010Y00000Xpt4OQAR","098992"
"0010Y00000Rpp4aQAB","99612"
"0010Y00000Rpp6KQAR","90781"
"0010Y00000RppgTQAR","131897"
"0010Y00000Rpp6sQAB","91880"
"0010Y00000RppLLQAZ","261468"
"0010Y00000RppLlQAJ","223385"
"0010Y00000RporuQAB","104851"
"0010Y00000RppLsQAJ","223616"
"0010Y00000RppN2QAJ","230802"
"0010Y00000RppiIQAR","483"
"0010Y00000RpqGWQAZ","436054"
"0010Y00000RpqHyQAJ","408404"
"0010Y00000Rpq8sQAB","13951"
"0010Y00000RpqI9QAJ","408052"
"0010Y00000RpqB2QAJ","98243"
"0010Y00000Rpq7LQAR","135848"
"0010Y00000Rpqk5QAB","138524"
"0010Y00000RppkRQAR","174361"
"0010Y00000RprdgQAB","411288"
"0010Y00000RpsMcQAJ","416190"
"0010Y00000RprdcQAB","565921"
"0010Y00000Rps21QAB","107803"
"0010Y00000RprajQAB","574459"
"0010Y00000RptGaQAJ","584"
"0010Y00000Rps2uQAB","106220"
"0010Y00000RpsNxQAJ","270345"
"0010Y00000RpqmbQAB","71574"
"0010Y00000RprbzQAB","563519"
"0010Y00000RpsOPQAZ","423048"
"0010Y00000RptFoQAJ","3813"
"0010Y00000RptFyQAJ","2980"
"0010Y00000RptFzQAJ","2709"
"0010Y00000RpqnDQAR","75719"
"0010Y00000RptGBQAZ","62034"
"0010Y00000RpqoVQAR","151521"
"0010Y00000RpqpGQAR","147422"
"0010Y00000RpqpQQAR","139918"
"0010Y00000RpsWkQAJ","70019"
"0010Y00000RprQ7QAJ","150042"
"0010Y00000RpocEQAR","1396002"
